road	Z8065
km	9.84
type	RCC Girder Bridge
lrpName	LRP009b
name	.
length	12.5
condition	A
structureNr	116687
est cost	0
roadName	Shariatpur-Ganganagar-Mongalmazirghat Road
chainage	9.84
width	4.3
constructionYear	1998
spans	1
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.291666666666668
lon	90.29694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116687&vRoadID=405&vSurveyYear=2006&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116687&vRoadID=405&vSurveyYear=2006&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116687&vRoadID=405&vSurveyYear=2006&vSubdivID=580
