road	N604
km	4.495
type	Steel Beam & RCC Slab
lrpName	LRP004b
name	.
length	43.4
condition	C
structureNr	110160
est cost	2.16
roadName	Pabna Town Old Section (Bus Stand-Ghospara)
chainage	4.495
width	7.33
constructionYear	1982
spans	3
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.008333333333333
lon	89.23722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110160&vRoadID=49&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110160&vRoadID=49&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110160&vRoadID=49&vSurveyYear=2004&vSubdivID=310
