road	N604
km	4.495
type	Steel Beam & RCC Slab
lrpName	LRP004b
name	Ichamoti Bridge
length	43.82
condition	C
structureNr	119487
est cost	2.094
roadName	Pabna Town Old Section (Bus Stand-Ghospara)
chainage	4.495
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.0083333 
lon	89.2372774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119487&vRoadID=49&vSurveyYear=2013&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119487&vRoadID=49&vSurveyYear=2013&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119487&vRoadID=49&vSurveyYear=2013&vSubdivID=310
