road	N604
km	6.06
type	Steel Beam & RCC Slab
lrpName	LRP005a
name	.
length	5.75
condition	C
structureNr	110165
est cost	0.46
roadName	Pabna Town Old Section (Bus Stand-Ghospara)
chainage	6.06
width	6.4
constructionYear	1970
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.02
lon	89.23416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110165&vRoadID=49&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110165&vRoadID=49&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110165&vRoadID=49&vSurveyYear=2004&vSubdivID=310
