road	Z4614
km	0.444
type	RCC Girder Bridge
lrpName	LRPSa
name	BOKSHIGONJ NAMUPARA
length	18.7
condition	B
structureNr	105958
est cost	0.175
roadName	Bakshiganj-Balugaon-Dewanganj Road
chainage	0.444
width	4.2
constructionYear	1989
spans	3
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-2
lat	25.185083333333335
lon	89.86641666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105958&vRoadID=286&vSurveyYear=2004&vSubdivID=525
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105958&vRoadID=286&vSurveyYear=2004&vSubdivID=525
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105958&vRoadID=286&vSurveyYear=2004&vSubdivID=525
