road	N106
km	21.851
type	Steel Beam & RCC Slab
lrpName	LRP023b
name	Dabbo Bridge
length	24.13
condition	C
structureNr	121110
est cost	0.506
roadName	Chittagong-Hathazari-Rangamati Road
chainage	21.851
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.533333 
lon	91.8980552 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121110&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121110&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121110&vRoadID=6&vSurveyYear=2013&vSubdivID=270
