road	N106
km	17.703
type	Steel Beam & RCC Slab
lrpName	LRP019a
name	Miarghat Bridge
length	25.3
condition	C
structureNr	121101
est cost	250
roadName	Chittagong-Hathazari-Rangamati Road
chainage	17.703
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.5198882 
lon	91.8632222 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121101&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121101&vRoadID=6&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121101&vRoadID=6&vSurveyYear=2013&vSubdivID=270
