road	N106
km	42.317
type	Box Culvert
lrpName	LRP044b
name	GUBTULL CULVERT
length	3
condition	A
structureNr	108091
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	42.317
width	12.6
constructionYear	1998
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.583944444444445
lon	92.05586111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108091&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108091&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108091&vRoadID=6&vSurveyYear=2004&vSubdivID=570
