road	N106
km	24.785
type	Arch Masonry
lrpName	LRP026c
name	GALINAGAR
length	12.2
condition	C
structureNr	108062
est cost	0.75
roadName	Chittagong-Hathazari-Rangamati Road
chainage	24.785
width	6.4
constructionYear	1964
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53488888888889
lon	91.91827777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108062&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108062&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108062&vRoadID=6&vSurveyYear=2004&vSubdivID=270
