road	N106
km	21.851
type	Steel Beam & RCC Slab
lrpName	LRP023b
name	JANANIHAT BRIDGE
length	23.3
condition	B
structureNr	107995
est cost	0.12
roadName	Chittagong-Hathazari-Rangamati Road
chainage	21.851
width	4
constructionYear	1967
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.532166666666665
lon	91.88977777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107995&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107995&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107995&vRoadID=6&vSurveyYear=2004&vSubdivID=270
