road	N106
km	2.521
type	RCC Girder Bridge
lrpName	LRP002c
name	NOTUN PARA
length	17.6
condition	B
structureNr	107943
est cost	0.135
roadName	Chittagong-Hathazari-Rangamati Road
chainage	2.521
width	9.9
constructionYear	1989
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.41547222222222
lon	91.81916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107943&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107943&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107943&vRoadID=6&vSurveyYear=2004&vSubdivID=270
