road	N106
km	15.075
type	Steel Beam & RCC Slab
lrpName	LRP016a
name	ISAPUR BRIDGE
length	34.2
condition	C
structureNr	107958
est cost	63.5
roadName	Chittagong-Hathazari-Rangamati Road
chainage	15.075
width	4.1
constructionYear	1965
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.507361111111113
lon	91.83
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107958&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107958&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107958&vRoadID=6&vSurveyYear=2004&vSubdivID=270
