road	N106
km	1.436
type	Box Culvert
lrpName	LRP001b
name	BALUCHARA
length	3
condition	A
structureNr	107937
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	1.436
width	9.4
constructionYear	1990
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.406
lon	91.81863888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107937&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107937&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107937&vRoadID=6&vSurveyYear=2004&vSubdivID=270
