road	N106
km	29.154
type	RCC Girder Bridge
lrpName	LRP030b
name	Rauzan dalarmuk Bridge
length	15.1
condition	A
structureNr	121837
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	29.154
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.5386663 
lon	91.9561389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121837&vRoadID=1379&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121837&vRoadID=1379&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121837&vRoadID=1379&vSurveyYear=2013&vSubdivID=270
