road	N106
km	25.719
type	Box Culvert
lrpName	LRP027b
name	POSHIM RAYJON
length	9.4
condition	C
structureNr	108054
est cost	1
roadName	Chittagong-Hathazari-Rangamati Road
chainage	25.719
width	9.8
constructionYear	1993
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53591666666667
lon	91.92741666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108054&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108054&vRoadID=6&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108054&vRoadID=6&vSurveyYear=2004&vSubdivID=270
