road	N106
km	31.23
type	Box Culvert
lrpName	LRP033c
name	AMTULA BOX
length	3
condition	B
structureNr	108001
est cost	0.7
roadName	Chittagong-Hathazari-Rangamati Road
chainage	31.23
width	12.2
constructionYear	1998
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.541861111111114
lon	91.97713888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108001&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108001&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108001&vRoadID=6&vSurveyYear=2004&vSubdivID=570
