road	N106
km	33.221
type	Box Culvert
lrpName	LRP035b
name	CHAIRMAN GATE BOX CULVERT
length	3
condition	A
structureNr	108145
est cost	0
roadName	Chittagong-Hathazari-Rangamati Road
chainage	33.221
width	9.7
constructionYear	1996
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-1
lat	22.54652777777778
lon	91.98994444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108145&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108145&vRoadID=6&vSurveyYear=2004&vSubdivID=570
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108145&vRoadID=6&vSurveyYear=2004&vSubdivID=570
