road	R760
km	3.37
type	RCC Girder Bridge
lrpName	LRP003a
name	.
length	49.6
condition	C
structureNr	102837
est cost	2.2
roadName	Khulna-Chuknagar-Satkhira Road
chainage	3.37
width	8.25
constructionYear	1980
spans	3
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.800833333333333
lon	89.54055555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102837&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102837&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102837&vRoadID=158&vSurveyYear=2004&vSubdivID=318
