road	R760
km	2.189
type	Arch Masonry
lrpName	LRP002b
name	.
length	5.63
condition	B
structureNr	102832
est cost	0.04
roadName	Khulna-Chuknagar-Satkhira Road
chainage	2.189
width	8.35
constructionYear	1967
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.801666666666666
lon	89.55194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102832&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102832&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102832&vRoadID=158&vSurveyYear=2004&vSubdivID=318
