road	R760
km	41.404
type	Box Culvert
lrpName	LRP041c
name	.
length	2.4
condition	A
structureNr	103896
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	41.404
width	11.5
constructionYear	2001
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.782777777777778
lon	89.20916666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103896&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103896&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103896&vRoadID=158&vSurveyYear=2004&vSubdivID=321
