road	R760
km	51.965
type	Box Culvert
lrpName	LRP052a
name	.
length	2.42
condition	A
structureNr	103987
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	51.965
width	11.5
constructionYear	2001
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.756944444444443
lon	89.11583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103987&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103987&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103987&vRoadID=158&vSurveyYear=2004&vSubdivID=321
