road	R760
km	23.777
type	PC Girder Bridge
lrpName	LRP024a
name	Kharnia bridge
length	154.79
condition	C
structureNr	118931
est cost	1.939
roadName	Khulna-Chuknagar-Satkhira Road
chainage	23.777
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.8231382 
lon	89.3511944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118931&vRoadID=158&vSurveyYear=2013&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118931&vRoadID=158&vSurveyYear=2013&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118931&vRoadID=158&vSurveyYear=2013&vSubdivID=318
