road	R760
km	18.968
type	Box Culvert
lrpName	LRP019a
name	.
length	2.98
condition	C
structureNr	103819
est cost	0.12
roadName	Khulna-Chuknagar-Satkhira Road
chainage	18.968
width	9.7
constructionYear	1990
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.81277777777778
lon	89.39500000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103819&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103819&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103819&vRoadID=158&vSurveyYear=2004&vSubdivID=318
