road	Z3025
km	8.817
type	Box Culvert
lrpName	LRP009e
name	CHAMURKI BOX CULVERT
length	2.45
condition	A
structureNr	101099
est cost	0
roadName	Kapashia-Pabur-Fuldi-Kaliganj Road
chainage	8.817
width	5.75
constructionYear	1996
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.046305555555556
lon	90.5303888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101099&vRoadID=193&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101099&vRoadID=193&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101099&vRoadID=193&vSurveyYear=2004&vSubdivID=514
