road	Z3025
km	19.693
type	Baily with Steel Deck
lrpName	LRP021d
name	Nolir Bridge Fuldi
length	63.5
condition	A
structureNr	100008
est cost	0
roadName	Kapashia-Pabur-Fuldi-Kaliganj Road
chainage	19.693
width	3.02
constructionYear	1996
spans	3
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.966527777777777
lon	90.54933333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100008&vRoadID=193&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100008&vRoadID=193&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100008&vRoadID=193&vSurveyYear=2004&vSubdivID=514
