road	R313
km	17.922
type	RCC Girder Bridge
lrpName	LRP017b
name	Naranpur Bridge
length	12.95
condition	A
structureNr	121386
est cost	0
roadName	Mawna-Sripur-Gusinga-Kapasia-Aral-Sammania-Hitirdia-Monohardi (Hetemdi) Road
chainage	17.922
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.15020454456763
lon	90.54231821840355
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121386&vRoadID=110&vSurveyYear=2013&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121386&vRoadID=110&vSurveyYear=2013&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121386&vRoadID=110&vSurveyYear=2013&vSubdivID=513
