road	Z1045
km	11.94
type	Slab Culvert
lrpName	LRP013a
name	MUNSHIR COLUMI CULVERT
length	1.4
condition	B
structureNr	108353
est cost	0.7
roadName	Chauddagram-Laksam Road
chainage	11.94
width	7
constructionYear	1993
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.22336111111111
lon	91.20580555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108353&vRoadID=460&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108353&vRoadID=460&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108353&vRoadID=460&vSurveyYear=2004&vSubdivID=543
