road	Z5209
km	23
type	Slab Culvert
lrpName	LRP024d
name	.
length	1.7
condition	B
structureNr	110081
est cost	0.01
roadName	Singra-Gurudaspur-Chatmohor Road
chainage	23
width	4.8
constructionYear	1990
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.3675
lon	89.23388888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110081&vRoadID=597&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110081&vRoadID=597&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110081&vRoadID=597&vSurveyYear=2004&vSubdivID=315
