road	Z5209
km	9.902
type	Box Culvert
lrpName	LRP010a
name	Sluice gate
length	2.3
condition	B
structureNr	110032
est cost	0.05
roadName	Singra-Gurudaspur-Chatmohor Road
chainage	9.902
width	11.3
constructionYear	1991
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.43888888888889
lon	89.15722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110032&vRoadID=597&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110032&vRoadID=597&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110032&vRoadID=597&vSurveyYear=2004&vSubdivID=315
