road	Z5209
km	4.27
type	Slab Culvert
lrpName	LRP005a
name	.
length	1.5
condition	A
structureNr	110009
est cost	0
roadName	Singra-Gurudaspur-Chatmohor Road
chainage	4.27
width	7.27
constructionYear	1990
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.46972222222222
lon	89.15694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110009&vRoadID=597&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110009&vRoadID=597&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110009&vRoadID=597&vSurveyYear=2004&vSubdivID=315
