road	Z3033
km	33.526
type	Slab Culvert
lrpName	LRP034b
name	CHARPARA
length	1.5
condition	A
structureNr	104800
est cost	0
roadName	Mymensingh-Gafargaon-Toke Road
chainage	33.526
width	7.6
constructionYear	1980
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.507527777777778
lon	90.5185
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104800&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104800&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104800&vRoadID=243&vSurveyYear=2004&vSubdivID=529
