road	Z3033
km	66.456
type	Slab Culvert
lrpName	LRP068e
name	TANGABOR
length	0.6
condition	A
structureNr	109694
est cost	0
roadName	Mymensingh-Gafargaon-Toke Road
chainage	66.456
width	5.66
constructionYear	1992
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.281694444444444
lon	90.656
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109694&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109694&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109694&vRoadID=243&vSurveyYear=2004&vSubdivID=529
