road	Z3033
km	35.995
type	Slab Culvert
lrpName	LRP036d
name	ROWTA
length	1.5
condition	D
structureNr	104801
est cost	2.9
roadName	Mymensingh-Gafargaon-Toke Road
chainage	35.995
width	6.2
constructionYear	1981
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.487361111111113
lon	90.52344444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104801&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104801&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104801&vRoadID=243&vSurveyYear=2004&vSubdivID=529
