road	R504
km	17.476
type	PC Girder Bridge
lrpName	LRP017b
name	Kula Para Bridge
length	25.2
condition	A
structureNr	120122
est cost	0
roadName	Hemayetpur-Singair-Manikganj Road
chainage	17.476
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.8125598818
lon	90.1098607477
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120122&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120122&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120122&vRoadID=121&vSurveyYear=2013&vSubdivID=515
