road	R504
km	9.145
type	RCC Girder Bridge
lrpName	LRP009a
name	AYNAL BRIDGE
length	23
condition	D
structureNr	104884
est cost	69
roadName	Hemayetpur-Singair-Manikganj Road
chainage	9.145
width	3.8
constructionYear	1980
spans	3
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.805444444444444
lon	90.18930555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104884&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104884&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104884&vRoadID=121&vSurveyYear=2004&vSubdivID=515
