road	R504
km	16.639
type	Baily with Steel Deck
lrpName	LRP016c
name	KASHEMNAGAR BRIDGE
length	22.2
condition	C
structureNr	104891
est cost	2.32
roadName	Hemayetpur-Singair-Manikganj Road
chainage	16.639
width	3.6
constructionYear	1980
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.81127777777778
lon	90.11733333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104891&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104891&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104891&vRoadID=121&vSurveyYear=2004&vSubdivID=515
