road	R504
km	22.765
type	Box Culvert
lrpName	LRP022a
name	VICORA OVER BOX CULVERT
length	10
condition	A
structureNr	104912
est cost	0
roadName	Hemayetpur-Singair-Manikganj Road
chainage	22.765
width	9.7
constructionYear	1998
spans	2
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.812
lon	90.06211111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104912&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104912&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104912&vRoadID=121&vSurveyYear=2004&vSubdivID=515
