road	R504
km	6.765
type	Box Culvert
lrpName	LRP006b
name	MEDULIA DUBOL BRIDGE
length	6
condition	B
structureNr	104872
est cost	0.8
roadName	Hemayetpur-Singair-Manikganj Road
chainage	6.765
width	9.5
constructionYear	2003
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.805722222222222
lon	90.21269444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104872&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104872&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104872&vRoadID=121&vSurveyYear=2004&vSubdivID=515
