road	R504
km	7.982
type	Baily with Steel Deck
lrpName	LRP007c
name	BOMDOKHAM BAILEY WITH STEEL DECK
length	75
condition	C
structureNr	104880
est cost	6.32
roadName	Hemayetpur-Singair-Manikganj Road
chainage	7.982
width	3.5
constructionYear	1990
spans	2
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.806222222222225
lon	90.20075
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104880&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104880&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104880&vRoadID=121&vSurveyYear=2004&vSubdivID=515
