road	R504
km	15.861
type	Truss with Steel Deck
lrpName	LRP015c
name	BINODRONPUR TRAS BEAM
length	41.5
condition	C
structureNr	104869
est cost	4
roadName	Hemayetpur-Singair-Manikganj Road
chainage	15.861
width	4
constructionYear	1990
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.810000000000002
lon	90.12477777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104869&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104869&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104869&vRoadID=121&vSurveyYear=2004&vSubdivID=515
