road	R504
km	12.844
type	Truss with Steel Deck
lrpName	LRP012a
name	Azimpur Bridge
length	52
condition	D
structureNr	120117
est cost	9.98
roadName	Hemayetpur-Singair-Manikganj Road
chainage	12.844
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.8097712014
lon	90.15475139860001
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120117&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120117&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120117&vRoadID=121&vSurveyYear=2013&vSubdivID=515
