road	N705
km	4.131
type	RCC Girder Bridge
lrpName	LRP004a
name	Belupara Bridge
length	17.7
condition	D
structureNr	119493
est cost	1.345
roadName	Paksey (Ruppur)-Iswardi-Dasuria Old Section
chainage	4.131
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.1005556 
lon	89.0813327 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119493&vRoadID=54&vSurveyYear=2013&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119493&vRoadID=54&vSurveyYear=2013&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119493&vRoadID=54&vSurveyYear=2013&vSubdivID=310
