road	Z3033
km	66.342
type	Slab Culvert
lrpName	LRP068d
name	TANGABOR
length	0.6
condition	A
structureNr	109704
est cost	0
roadName	Mymensingh-Gafargaon-Toke Road
chainage	66.342
width	5.66
constructionYear	1999
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.282777777777778
lon	90.65572222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109704&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109704&vRoadID=243&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109704&vRoadID=243&vSurveyYear=2004&vSubdivID=529
