road	Z1434
km	0.4
type	Box Culvert
lrpName	LRPSa
name	.
length	5.2
condition	A
structureNr	117205
est cost	0
roadName	Sonagazi-Olamabazar-Chardarbeshpur-Companiganj Road
chainage	0.4
width	8.5
constructionYear	2006
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.848055555555554
lon	91.38786111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117205&vRoadID=507&vSurveyYear=2006&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117205&vRoadID=507&vSurveyYear=2006&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117205&vRoadID=507&vSurveyYear=2006&vSubdivID=545
