road	Z7050
km	0.98
type	Box Culvert
lrpName	LRPSb
name	.
length	2
condition	A
structureNr	116578
est cost	0
roadName	Jessore Cantonment-Shadinata Sharini Road
chainage	0.98
width	30
constructionYear	2004
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.184722222222224
lon	89.17750000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116578&vRoadID=720&vSurveyYear=2006&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116578&vRoadID=720&vSurveyYear=2006&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116578&vRoadID=720&vSurveyYear=2006&vSubdivID=323
