road	R113
km	10.413
type	Box Culvert
lrpName	LRP011a
name	FARA DIXORDA BOX CULVERT
length	6
condition	B
structureNr	102295
est cost	4.48
roadName	Madanpur-Madanganj-Sayedpur Road
chainage	10.413
width	15.3
constructionYear	1992
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.601305555555555
lon	90.5195
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102295&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102295&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102295&vRoadID=70&vSurveyYear=2004&vSubdivID=520
