road	R113
km	4.428
type	RCC Girder Bridge
lrpName	LRP004a
name	DAKHIN LAKHAN KHOLA BRIDGE
length	10.9
condition	C
structureNr	102287
est cost	0.56
roadName	Madanpur-Madanganj-Sayedpur Road
chainage	4.428
width	5.26
constructionYear	1988
spans	2
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.653666666666666
lon	90.53047222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102287&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102287&vRoadID=70&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102287&vRoadID=70&vSurveyYear=2004&vSubdivID=520
