road	N509
km	30.03
type	Slab Culvert
lrpName	LRP030a
name	.
length	3.65
condition	B
structureNr	109555
est cost	0.025
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	30.03
width	7.3
constructionYear	1970
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.91916666666667
lon	89.27944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109555&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109555&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109555&vRoadID=37&vSurveyYear=2004&vSubdivID=290
