road	N509
km	22.302
type	Slab Culvert
lrpName	LRP022a
name	.
length	3.55
condition	B
structureNr	109527
est cost	0.005
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	22.302
width	7.25
constructionYear	1980
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.925
lon	89.3461111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109527&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109527&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109527&vRoadID=37&vSurveyYear=2004&vSubdivID=290
