road	N509
km	47.799
type	Box Culvert
lrpName	LRP047b
name	.
length	1.85
condition	A
structureNr	109586
est cost	0
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	47.799
width	9.75
constructionYear	1995
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	26.005277777777778
lon	89.1725
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109586&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109586&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109586&vRoadID=37&vSurveyYear=2004&vSubdivID=290
