road	N509
km	19.553
type	RCC Girder Bridge
lrpName	LRP019a
name	Sharnamoti Bridge
length	54.8
condition	D
structureNr	119371
est cost	6050000
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	19.553
width	
constructionYear	
spans	
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.909438229310346
lon	89.36582952413792
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119371&vRoadID=37&vSurveyYear=2013&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119371&vRoadID=37&vSurveyYear=2013&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119371&vRoadID=37&vSurveyYear=2013&vSubdivID=290
