road	N509
km	32.789
type	Slab Culvert
lrpName	LRP032a
name	.
length	2.1
condition	B
structureNr	109562
est cost	0.015
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	32.789
width	12.65
constructionYear	1980
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.923333333333336
lon	89.255
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109562&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109562&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109562&vRoadID=37&vSurveyYear=2004&vSubdivID=290
