road	N509
km	11.273
type	RCC Girder Bridge
lrpName	LRP011a
name	.
length	6.9
condition	B
structureNr	109498
est cost	0.02
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	11.273
width	4.6
constructionYear	1980
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.905277777777776
lon	89.43333333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109498&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109498&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109498&vRoadID=37&vSurveyYear=2004&vSubdivID=290
