road	N509
km	41.926
type	Box Culvert
lrpName	LRP042b
name	.
length	2
condition	A
structureNr	109574
est cost	0
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	41.926
width	7.3
constructionYear	1990
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.968055555555555
lon	89.19944444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109574&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109574&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109574&vRoadID=37&vSurveyYear=2004&vSubdivID=290
