road	N509
km	49.672
type	RCC Girder Bridge
lrpName	LRP049a
name	.
length	13.6
condition	C
structureNr	109590
est cost	5
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	49.672
width	4.28
constructionYear	1970
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	26.02111111111111
lon	89.16638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109590&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109590&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109590&vRoadID=37&vSurveyYear=2004&vSubdivID=290
