road	N509
km	38.646
type	Slab Culvert
lrpName	LRP038a
name	.
length	5.1
condition	A
structureNr	109571
est cost	0
roadName	Barabari-Lalmonirhat-Burimary Road
chainage	38.646
width	7.3
constructionYear	1985
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.966666666666665
lon	89.22833333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109571&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109571&vRoadID=37&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109571&vRoadID=37&vSurveyYear=2004&vSubdivID=290
