road	Z7609
km	8.4
type	Slab Culvert
lrpName	LRP008a
name	.
length	3.7
condition	A
structureNr	116575
est cost	0
roadName	Banshipur-Munshiganj road
chainage	8.4
width	9.5
constructionYear	1986
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-2
lat	22.266666666666666
lon	89.17305555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116575&vRoadID=702&vSurveyYear=2006&vSubdivID=322
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116575&vRoadID=702&vSurveyYear=2006&vSubdivID=322
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116575&vRoadID=702&vSurveyYear=2006&vSubdivID=322
