road	Z4017
km	2.71
type	RCC Girder Bridge
lrpName	LRP002c
name	SHAILAJANI 2
length	42.7
condition	A
structureNr	107329
est cost	2.36
roadName	Ghatail (Porabari)-Shaliajani-Gopalpur-Sarisabari (Jagannathganj) Road
chainage	2.71
width	8.9
constructionYear	1990
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.534000000000002
lon	89.96733333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107329&vRoadID=257&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107329&vRoadID=257&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107329&vRoadID=257&vSurveyYear=2004&vSubdivID=535
