road	Z1033
km	22.153
type	Baily with Steel Deck
lrpName	LRP022a
name	Belonia Bridge
length	36.65
condition	C
structureNr	121242
est cost	1.152
roadName	Feni-Parsuram-Belonia Road
chainage	22.153
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.2184438 
lon	91.6111667 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121242&vRoadID=520&vSurveyYear=2013&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121242&vRoadID=520&vSurveyYear=2013&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121242&vRoadID=520&vSurveyYear=2013&vSubdivID=546
