road	R161
km	41.839
type	Baily with Steel Deck
lrpName	LRP042a
name	Dak banglo Bridge-3
length	12.3
condition	A
structureNr	121631
est cost	0.315
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	41.839
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.3092222
lon	92.1554369125
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121631&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121631&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121631&vRoadID=82&vSurveyYear=2013&vSubdivID=285
