road	R161
km	45.117
type	Baily with Steel Deck
lrpName	LRP045c
name	AMTALI BAILEY WITH STEEL DECK
length	21.6
condition	C
structureNr	101380
est cost	1.43
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	45.117
width	3.65
constructionYear	1998
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.202111111111112
lon	92.15883333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101380&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101380&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101380&vRoadID=82&vSurveyYear=2004&vSubdivID=285
