road	R161
km	60.543
type	PC Girder Bridge
lrpName	LRP060b
name	Shangu Bridge
length	167
condition	A
structureNr	121693
est cost	0.191
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	60.543
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.197857203896106
lon	92.22939360519482
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121693&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121693&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121693&vRoadID=82&vSurveyYear=2013&vSubdivID=285
