road	R161
km	1.756
type	Baily with Steel Deck
lrpName	LRP001a
name	DANGMARA BAILY BRIDGE
length	33.65
condition	B
structureNr	101344
est cost	0.88
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	1.756
width	3.6
constructionYear	1995
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Chandraghona
lat	22.594805555555553
lon	92.097
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101344&vRoadID=82&vSurveyYear=2004&vSubdivID=568
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101344&vRoadID=82&vSurveyYear=2004&vSubdivID=568
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101344&vRoadID=82&vSurveyYear=2004&vSubdivID=568
