road	R161
km	60.543
type	RCC Girder Bridge
lrpName	LRP060b
name	BANDOR BON BRIDGE
length	166.6
condition	B
structureNr	101402
est cost	0.6
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	60.543
width	9.9
constructionYear	1987
spans	5
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.19697222222222
lon	92.21566666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101402&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101402&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101402&vRoadID=82&vSurveyYear=2004&vSubdivID=285
